t_s,power,cadence
5068,175,91
5069,185,91
5070,111,91
5071,135,91
5072,55,85
5073,0,85
5074,0,0
5075,0,0
5076,99,61
5077,325,88
5078,192,90
5079,151,90
5080,151,96
5081,227,96
5082,234,97
5083,159,97
5084,139,97
5085,205,97
5086,135,97
5087,137,97
5088,144,90
5089,144,90
5090,0,67
5091,0,0
5092,0,0
5093,0,0
5094,0,0
5095,0,0
5096,165,89
5097,30,76
5098,56,0
5099,56,0
5100,58,73
5101,225,92
5102,320,93
5103,228,93
5104,131,93
5105,85,93
5106,21,71
5107,97,91
5108,102,92
5109,22,80
5110,32,68
5111,0,68
5112,0,68
5113,0,0
5114,187,92
5115,142,92
5116,120,85
5117,183,85
5118,255,86
5119,233,86
5120,173,86
5121,178,86
5122,213,87
5123,182,87
5124,85,86
5125,106,86
5126,54,84
5127,0,59
5128,0,0
5129,0,0
5130,241,69
5131,293,84
5132,186,85
5133,235,85
5134,336,87
5135,389,80
5136,409,79
5137,472,80
5138,202,82
5139,24,84
5140,128,46
5141,129,80
5142,319,94
5143,257,94
5144,314,95
5145,401,95
5146,237,96
5147,264,96
5148,248,97
5149,259,97
5150,175,97
5151,220,97
5152,306,97
5153,279,97
5154,295,97
5155,231,98
5156,168,97
5157,308,97
5158,348,97
5159,213,97
5160,164,97
5161,171,97
5162,288,97
5163,297,96
5164,216,96
5165,172,95
5166,247,95
5167,263,94
5168,256,93
5169,264,93
5170,172,93
5171,194,92
5172,230,92
5173,239,92
5174,231,94
5175,136,93
5176,166,89
5177,131,90
5178,168,90
5179,183,91
5180,96,92
5181,105,93
5182,131,93
5183,132,93
5184,152,93
5185,99,93
5186,163,93
5187,159,92
5188,115,92
5189,118,93
5190,121,92
5191,199,92
5192,181,92
5193,175,92
5194,220,91
5195,230,91
5196,211,91
5197,216,91
5198,141,91
5199,34,76
5200,0,0
5201,0,34
5202,0,0
5203,0,0
5204,0,0
5205,0,0
5206,126,90
5207,120,93
5208,51,85
5209,0,85
5210,0,0
5211,0,0
5212,0,0
5213,103,90
5214,182,91
5215,190,92
5216,208,92
5217,317,93
5218,235,94
5219,133,95
5220,117,95
5221,144,95
5222,209,96
5223,124,96
5224,166,96
5225,128,96
5226,169,94
5227,174,90
5228,172,90
5229,193,90
5230,48,90
5231,48,81
5232,11,81
5233,11,44
5234,182,88
5235,172,88
5236,172,90
5237,176,90
5238,176,91
5239,138,91
5240,128,92
5241,184,92
5242,184,93
5243,212,93
5244,212,93
5245,143,93
5246,212,94
5247,232,94
5248,232,95
5249,256,95
5250,256,96
5251,306,97
5252,256,97
5253,256,98
5254,251,98
5255,215,98
5256,159,98
5257,113,98
5258,130,97
5259,162,97
5260,145,97
5261,141,97
5262,25,80
5263,0,0
5264,0,0
5265,0,0
5266,0,36
5267,0,0
5268,91,75
5269,163,93
5270,230,93
5271,230,95
5272,68,85
5273,0,0
5274,0,0
5275,0,0
5276,0,0
5277,0,0
5278,68,36
5279,217,71
5280,274,75
5281,255,76
5282,334,78
5283,213,81
5284,210,87
5285,234,88
5286,224,90
5287,169,91
5288,204,92
5289,213,93
5290,237,94
5291,319,95
5292,226,97
5293,92,95
5294,82,57
5295,82,0
5296,83,81
5297,340,98
5298,308,99
5299,241,100
5300,203,100
5301,238,100
5302,238,92
5303,422,101
5304,276,98
5305,339,95
5306,394,96
5307,0,96
5308,0,96
5309,0,0
5310,0,0
5311,238,99
5312,182,99
5313,182,98
5314,262,98
5315,235,98
5316,208,98
5317,192,98
5318,230,98
5319,262,97
5320,136,97
5321,94,94
5322,194,38
5323,194,60
5324,579,77
5325,534,80
5326,536,82
5327,456,84
5328,404,85
5329,356,86
5330,182,89
5331,207,93
5332,298,94
5333,379,95
5334,414,96
5335,363,98
5336,232,99
5337,183,100
5338,153,100
5339,157,100
5340,188,100
5341,171,100
5342,190,100
5343,301,101
5344,393,102
5345,436,100
5346,265,97
5347,326,97
5348,306,99
5349,142,99
5350,132,98
5351,160,98
5352,105,98
5353,93,98
5354,189,98
5355,155,98
5356,282,98
5357,234,99
5358,310,98
5359,228,93
5360,121,93
5361,139,93
5362,207,93
5363,234,93
5364,150,93
5365,169,93
5366,106,90
5367,0,54
5368,0,54
5369,0,0
5370,166,76
5371,327,95
5372,262,98
5373,128,98
5374,24,59
5375,198,94
5376,285,97
5377,398,97
5378,311,98
5379,314,98
5380,314,98
5381,421,98
5382,581,99
5383,679,99
5384,586,98
5385,630,98
5386,583,98
5387,488,99
5388,507,99
5389,467,99
5390,351,101
5391,402,106
5392,410,107
5393,357,108
5394,211,106
5395,34,88
5396,0,49
5397,0,0
5398,0,0
5399,234,85
5400,0,85
5401,0,85
5402,0,0
5403,426,106
5404,235,101
5405,251,101
5406,251,99
5407,157,99
5408,144,99
5409,144,92
5410,316,94
5411,330,100
5412,516,100
5413,522,102
5414,287,103
5415,157,103
5416,257,102
5417,71,93
5418,195,95
5419,449,95
5420,449,98
5421,331,98
5422,160,97
5423,250,96
5424,390,96
5425,331,96
5426,294,96
5427,286,95
5428,175,93
5429,225,92
5430,302,92
5431,402,93
5432,337,93
5433,447,94
5434,378,96
5435,341,97
5436,241,97
5437,205,97
5438,203,98
5439,231,98
5440,248,99
5441,219,98
5442,260,99
5443,151,99
5444,78,95
5445,115,60
5446,115,0
5447,116,79
5448,352,98
5449,407,99
5450,352,101
5451,288,101
5452,387,102
5453,268,102
5454,173,102
5455,97,94
5456,0,56
5457,0,0
5458,0,0
5459,0,0
5460,0,0
5461,0,0
5462,0,0
5463,206,64
5464,169,86
5465,253,99
5466,140,101
5467,0,70
5468,0,0
5469,0,0
5470,328,79
5471,453,79
5472,453,100
5473,277,103
5474,210,97
5475,259,97
5476,259,97
5477,259,98
5478,240,99
5479,0,99
5480,0,99
5481,0,0
5482,0,0
5483,0,0
5484,96,0
5485,245,0
5486,245,97
5487,138,97
5488,171,98
5489,49,98
5490,49,69
5491,0,0
5492,0,0
5493,0,0
5494,0,0
5495,0,0
5496,0,0
5497,0,0
5498,0,0
5499,0,0
5500,0,0
5501,0,0
5502,111,90
5503,20,76
5504,57,0
5505,57,49
5506,210,89
5507,296,89
5508,296,90
5509,269,90
5510,269,79
5511,761,93
5512,846,96
5513,870,100
5514,833,102
5515,613,105
5516,510,105
5517,379,105
5518,374,106
5519,524,106
5520,576,108
5521,501,109
5522,363,109
5523,396,109
5524,355,110
5525,478,110
5526,306,109
5527,69,93
5528,46,0
5529,46,68
5530,168,99
5531,149,98
5532,184,98
5533,344,98
5534,205,98
5535,154,97
5536,189,96
5537,162,96
5538,149,95
5539,179,94
5540,396,94
5541,227,94
5542,224,93
5543,316,97
5544,363,97
5545,363,100
5546,195,100
5547,32,82
5548,0,0
5549,0,0
5550,0,0
5551,0,0
5552,0,0
5553,62,66
5554,188,0
5555,188,0
5556,188,65
5557,323,86
5558,459,87
5559,494,90
5560,478,92
5561,394,90
5562,487,89
5563,625,91
5564,445,95
5565,349,94
5566,435,95
5567,369,96
5568,202,96
5569,383,96
5570,302,97
5571,294,97
5572,332,97
5573,333,97
5574,222,97
5575,140,96
5576,168,95
5577,259,94
5578,174,98
5579,115,86
5580,129,39
5581,681,92
5582,661,94
5583,587,96
5584,335,103
5585,345,102
5586,437,94
5587,485,94
5588,497,94
5589,261,94
5590,298,92
5591,391,92
5592,391,91
5593,310,91
5594,372,89
5595,379,89
5596,387,97
5597,503,97
5598,503,103
5599,325,104
5600,438,103
5601,362,103
5602,286,103
5603,239,101
5604,291,99
5605,439,99
5606,421,100
5607,380,99
5608,398,99
5609,359,97
5610,300,95
5611,200,93
5612,211,91
5613,289,90
5614,346,89
5615,307,90
5616,339,99
5617,334,100
5618,335,100
5619,325,100
5620,344,100
5621,383,99
5622,375,98
5623,499,99
5624,609,101
5625,475,104
5626,275,104
5627,429,103
5628,371,103
5629,276,102
5630,294,101
5631,502,100
5632,571,101
5633,349,102
5634,358,101
5635,355,100
5636,455,101
5637,454,101
5638,340,102
5639,342,102
5640,580,94
5641,537,95
5642,436,95
5643,436,97
5644,268,99
5645,183,100
5646,360,91
5647,245,93
5648,164,95
5649,118,96
5650,113,96
5651,237,92
5652,378,93
5653,495,96
5654,498,98
5655,357,101
5656,291,103
5657,127,92
5658,0,0
5659,0,39
5660,0,39
5661,29,30
5662,22,0
5663,22,0
5664,22,76
5665,35,0
5666,35,76
5667,0,0
5668,0,0
5669,0,0
5670,0,0
5671,0,0
5672,0,0
5673,0,0
5674,0,0
5675,0,0
5676,0,0
5677,0,0
5678,523,91
5679,352,91
5680,423,75
5681,795,99
5682,697,99
5683,697,105
5684,110,0
5685,376,0
5686,376,81
5687,38,101
5688,0,43
5689,0,0
5690,0,0
5691,0,0
5692,0,0
5693,48,48
5694,617,88
5695,560,93
5696,178,78
5697,188,64
5698,101,89
5699,0,36
5700,0,0
5701,0,0
5702,151,49
5703,545,83
5704,528,88
5705,0,59
5706,0,0
5707,0,0
5708,0,0
5709,0,0
5710,0,24
5711,0,0
5712,0,0
5713,642,83
5714,703,92
5715,699,93
5716,546,96
5717,620,97
5718,429,97
5719,429,102
5720,0,0
5721,0,0
5722,0,0
5723,0,0
5724,0,0
5725,239,56
5726,524,71
5727,658,73
5728,829,79
5729,809,82
5730,673,85
5731,858,86
5732,932,89
5733,667,92
5734,477,92
5735,477,98
5736,422,100
5737,382,101
5738,210,105
5739,253,111
5740,185,108
5741,212,104
5742,251,102
5743,161,101
5744,303,105
5745,285,98
5746,352,88
5747,464,87
5748,555,85
5749,575,83
5750,648,82
5751,273,82
5752,273,75
5753,443,77
5754,408,75
5755,303,73
5756,298,71
5757,352,81
5758,346,85
5759,304,85
5760,306,86
5761,282,88
5762,278,90
5763,269,89
5764,308,85
5765,208,91
5766,141,84
5767,63,80
5768,72,73
5769,204,77
5770,296,77
5771,296,80
5772,391,85
5773,302,89
5774,126,83
5775,9,0
5776,10,41
5777,316,96
5778,275,100
5779,214,101
5780,134,100
5781,69,69
5782,69,0
5783,70,85
5784,264,96
5785,246,101
5786,228,100
5787,269,100
5788,269,97
5789,323,97
5790,103,90
5791,221,102
5792,170,101
5793,0,66
5794,0,0
5795,0,0
5796,0,0
5797,0,0
5798,0,42
5799,403,85
5800,523,93
5801,249,95
5802,305,96
5803,298,97
5804,195,95
5805,230,90
5806,189,93
5807,297,95
5808,351,99
5809,244,101
5810,159,72
5811,79,86
5812,0,68
5813,0,0
5814,0,0
5815,0,0
5816,0,0
5817,0,0
5818,0,0
5819,0,0
5820,0,0
5821,0,0
5822,0,0
5823,0,48
5824,518,73
5825,946,83
5826,839,88
5827,570,90
5828,831,91
5829,713,95
5830,800,96
5831,781,99
5832,819,101
5833,837,104
5834,651,104
5835,651,108
5836,583,109
5837,622,110
5838,651,112
5839,549,113
5840,532,113
5841,532,115
5842,368,107
5843,353,106
5844,160,106
5845,160,100
5846,159,104
5847,190,103
5848,250,103
5849,220,103
5850,63,94
5851,226,100
5852,267,100
5853,72,85
5854,46,88
5855,132,84
5856,145,94
5857,37,85
5858,152,44
5859,351,86
5860,433,94
5861,387,95
5862,249,97
5863,87,97
5864,87,95
5865,151,97
5866,185,97
5867,258,97
5868,273,97
5869,273,98
5870,488,99
5871,236,100
5872,142,88
5873,397,88
5874,397,101
5875,213,100
5876,155,99
5877,125,97
5878,151,94
5879,531,94
5880,432,94
5881,572,95
5882,557,96
5883,467,97
5884,440,99
5885,569,99
5886,595,102
5887,601,104
5888,526,106
5889,452,107
5890,587,109
5891,669,111
5892,540,111
5893,540,109
5894,174,107
5895,0,68
5896,0,68
5897,0,41
5898,124,87
5899,0,87
5900,0,0
5901,0,0
5902,0,38
5903,93,53
5904,644,87
5905,785,90
5906,851,93
5907,752,98
5908,637,99
5909,574,101
5910,558,102
5911,607,104
5912,589,105
5913,543,107
5914,431,109
5915,275,109
5916,376,109
5917,383,106
5918,524,101
5919,382,102
5920,420,102
5921,504,102
5922,452,103
5923,492,104
5924,283,104
5925,25,74
5926,304,100
5927,380,102
5928,275,101
5929,505,101
5930,277,101
5931,24,85
5932,12,69
5933,12,0
5934,12,43
5935,284,96
5936,340,103
5937,350,102
5938,238,100
5939,155,98
5940,130,96
5941,174,94
5942,299,96
5943,409,97
5944,395,97
5945,392,97
5946,384,98
5947,366,98
5948,279,99
5949,336,100
5950,451,101
5951,537,104
5952,413,107
5953,16,79
5954,16,51
5955,16,46
5956,101,101
5957,215,98
5958,362,100
5959,354,100
5960,539,97
5961,656,101
5962,512,103
5963,382,105
5964,414,106
5965,230,107
5966,174,107
5967,8,74
5968,8,75
5969,0,66
5970,0,0
5971,0,0
5972,0,39
5973,159,99
5974,122,100
5975,52,84
5976,173,98
5977,209,98
5978,216,98
5979,446,98
5980,446,99
5981,538,100
5982,421,100
5983,421,102
5984,457,102
5985,408,103
5986,449,104
5987,417,104
5988,540,105
5989,518,105
5990,320,106
5991,122,95
5992,0,57
5993,0,0
5994,0,0
5995,0,0
5996,0,0
5997,92,46
5998,204,99
5999,0,79
6000,0,0
6001,0,0
6002,18,34
6003,89,88
6004,197,96
6005,213,96
6006,213,97
6007,157,97
6008,149,97
6009,244,97
6010,244,97
6011,216,97
6012,288,98
6013,165,96
6014,152,90
6015,240,90
6016,209,90
6017,81,89
6018,191,90
6019,465,97
6020,332,97
6021,332,99
6022,412,99
6023,412,100
6024,445,101
6025,437,102
6026,398,103
6027,332,103
6028,340,103
6029,393,104
6030,444,105
6031,415,106
6032,328,106
6033,291,106
6034,394,106
6035,235,102
6036,305,98
6037,209,98
6038,146,97
6039,175,97
6040,200,96
6041,305,96
6042,245,97
6043,183,96
6044,227,96
6045,227,96
6046,194,95
6047,208,95
6048,208,95
6049,214,95
6050,236,95
6051,236,94
6052,23,75
6053,0,0
6054,0,0
6055,0,0
6056,0,0
6057,74,45
6058,119,0
6059,119,101
6060,152,101
6061,152,102
6062,215,101
6063,214,101
6064,214,101
6065,173,101
6066,173,99
6067,252,99
6068,296,99
6069,255,99
6070,412,99
6071,279,100
6072,43,87
6073,0,53
6074,0,0
6075,0,0
6076,99,74
6077,212,99
6078,181,99
6079,158,98
6080,111,98
6081,119,97
6082,136,96
6083,210,96
6084,240,96
6085,151,96
6086,145,96
6087,411,97
6088,430,99
6089,368,99
6090,286,100
6091,209,101
6092,182,101
6093,234,97
6094,226,94
6095,108,94
6096,80,77
6097,264,94
6098,190,93
6099,0,64
6100,0,0
6101,0,0
6102,145,72
6103,243,96
6104,134,96
6105,80,90
6106,7,90
6107,7,37
6108,8,55
6109,137,55
6110,137,93
6111,209,95
6112,301,96
6113,239,96
6114,239,98
6115,239,98
6116,386,100
6117,272,102
6118,305,97
6119,237,97
6120,188,97
6121,116,97
6122,175,96
6123,218,97
6124,198,97
6125,190,97
6126,128,97
6127,102,97
6128,25,82
6129,91,93
6130,65,90
6131,0,0
6132,0,0
6133,0,0
6134,0,0
6135,0,0
6136,0,0
6137,0,0
6138,0,0
6139,0,0
6140,0,0
6141,0,0
6142,0,0
6143,0,0
6144,0,0
6145,0,0
6146,0,0
6147,0,40
6148,249,91
6149,301,85
6150,218,85
6151,223,84
6152,363,84
6153,309,84
6154,317,84
6155,413,82
6156,469,82
6157,469,82
6158,347,83
6159,200,86
6160,240,90
6161,273,90
6162,340,92
6163,221,93
6164,179,93
6165,217,93
6166,217,94
6167,156,94
6168,156,94
6169,129,93
6170,182,96
6171,34,75
6172,50,60
6173,171,90
6174,80,90
6175,80,90
6176,47,70
6177,47,54
6178,47,93
6179,110,92
6180,177,92
6181,162,91
6182,173,91
6183,128,90
6184,304,90
6185,384,90
6186,384,91
6187,165,92
6188,291,93
6189,234,94
6190,181,94
6191,44,85
6192,0,55
6193,0,0
6194,0,0
6195,86,71
6196,0,71
6197,0,0
6198,0,0
6199,0,0
6200,0,0
6201,0,0
6202,0,0
6203,131,80
6204,228,80
6205,228,70
6206,225,70
6207,225,71
6208,200,71
6209,162,71
6210,97,52
6211,69,0
6212,70,77
6213,47,77
6214,0,55
6215,0,40
6216,0,0
6217,168,76
6218,137,77
6219,152,77
6220,155,78
6221,155,84
6222,137,89
6223,66,80
6224,70,78
6225,81,78
6226,99,78
6227,73,78
6228,47,77
6229,127,77
6230,154,77
6231,178,78
6232,194,79
6233,214,79
6234,149,80
6235,181,81
6236,156,81
6237,141,82
6238,25,67
6239,145,65
6240,124,87
6241,112,92
6242,42,83
6243,0,58
6244,0,0
6245,0,0
6246,0,0
6247,0,0
6248,107,67
6249,233,91
6250,278,80
6251,134,80
6252,100,80
6253,173,80
6254,92,80
6255,125,81
6256,150,81
6257,177,81
6258,162,81
6259,133,81
6260,83,90
6261,147,91
6262,177,90
6263,171,90
6264,158,90
6265,139,90
6266,109,89
6267,128,88
6268,124,87
6269,123,87
6270,113,86
6271,108,85
6272,101,84
6273,107,84
6274,107,88
6275,114,82
6276,86,81
6277,61,80
6278,132,80
6279,164,80
6280,269,78
6281,239,68
6282,256,67
6283,267,67
6284,326,68
6285,293,67
6286,222,67
6287,222,66
6288,218,66
6289,215,65
6290,191,64
6291,222,63
6292,209,62
6293,280,65
6294,286,74
6295,264,69
6296,307,69
6297,307,65
6298,309,65
6299,256,65
6300,256,65
6301,246,64
6302,280,64
6303,257,64
6304,271,64
6305,277,64
6306,315,64
6307,0,64
6308,0,64
6309,0,0
6310,264,63
6311,221,63
6312,221,63
6313,221,71
6314,0,71
6315,0,71
6316,0,0
6317,0,0
6318,0,0
6319,0,0
6320,0,0
6321,0,0
6322,,0
6323,0,0
6324,103,82
6325,88,84
6326,112,84
6327,89,84
6328,89,85
6329,79,85
6330,126,85
6331,219,86
6332,177,86
6333,177,88
6334,117,88
6335,93,88
6336,156,88
6337,156,89
6338,162,89
6339,162,89
6340,162,92
6341,125,91
6342,141,91
6343,145,90
6344,251,91
6345,277,91
6346,411,92
6347,391,93
6348,254,94
6349,223,88
6350,170,82
6351,181,82
6352,156,81
6353,168,80
6354,144,79
6355,150,79
6356,104,78
6357,34,65
6358,14,0
6359,14,44
6360,90,87
6361,0,0
6362,0,0
6363,0,0
6364,0,0
6365,0,0
6392,,68
6393,0,0
6394,206,23
6395,279,34
6396,368,44
6397,352,52
6398,418,60
6399,438,67
6400,499,71
6401,424,77
6402,387,74
6403,436,76
6404,491,80
6405,324,83
6406,202,84
6407,177,83
6408,219,83
6409,245,82
6410,277,83
6411,297,84
6412,190,84
6413,197,84
6414,181,84
6415,185,82
6416,213,70
6417,244,65
6418,219,65
6419,253,65
6420,250,65
6421,275,66
6422,301,66
6423,221,67
6424,183,65
6425,208,66
6426,282,67
6427,317,69
6428,295,68
6429,307,69
6430,404,71
6431,406,72
6432,421,73
6433,511,73
6434,511,77
6435,665,80
6436,582,83
6437,396,85
6438,232,91
6439,146,94
6440,61,65
6441,61,49
6442,63,87
6443,333,96
6444,259,96
6445,318,95
6446,298,94
6447,321,92
6448,346,91
6449,389,98
6450,445,98
6451,366,98
6452,365,97
6453,198,95
6454,238,92
6455,319,90
6456,269,89
6457,266,88
6458,448,87
6459,421,89
6460,337,88
6461,405,87
6462,459,87
6463,379,88
6464,190,86
6465,270,83
6466,313,82
6467,283,91
6468,319,92
6469,376,91
6470,385,92
6471,394,92
6472,375,93
6473,379,93
6474,314,93
6475,302,93
6476,274,91
6477,439,91
6478,543,94
6479,466,97
6480,387,98
6481,416,98
6482,275,97
6483,268,94
6484,392,92
6485,440,92
6486,461,92
6487,415,92
6488,318,91
6489,378,90
6490,323,90
6491,263,88
6492,269,88
6493,399,96
6494,448,98
6495,366,100
6496,379,93
6497,422,91
6498,503,93
6499,478,95
6500,446,97
6501,234,97
6502,183,94
6503,202,92
6504,367,90
6505,308,90
6506,303,89
6507,265,88
6508,313,87
6509,338,86
6510,318,87
6511,274,86
6512,271,86
6513,235,85
6514,260,79
6515,337,71
6516,307,72
6517,278,71
6518,311,71
6519,457,72
6520,477,75
6521,466,77
6522,472,77
6523,472,81
6524,308,81
6525,308,75
6526,470,73
6527,399,75
6528,454,76
6529,405,77
6530,370,78
6531,377,78
6532,361,78
6533,374,78
6534,246,79
6535,230,77
6536,222,78
6537,256,91
6538,326,92
6539,431,93
6540,319,94
6541,289,92
6542,277,91
6543,265,89
6544,242,88
6545,239,86
6546,217,84
6547,257,83
6548,425,83
6549,292,84
6550,278,84
6551,271,83
6552,278,83
6553,309,83
6554,267,84
6555,361,84
6556,487,87
6557,447,90
6558,480,93
6559,426,96
6560,350,98
6561,0,98
6562,0,98
6563,0,0
6564,376,91
6565,350,91
6566,350,93
6567,248,93
6568,239,92
6569,281,92
6570,232,91
6571,336,91
6572,270,91
6573,270,92
6574,290,92
6575,244,91
6576,206,91
6577,218,90
6578,248,89
6579,253,89
6580,278,89
6581,301,90
6582,244,90
6583,244,91
6584,169,90
6585,212,89
6586,111,88
6587,253,87
6588,274,88
6589,274,88
6590,280,89
6591,219,90
6592,144,89
6593,123,88
6594,70,82
6595,0,0
6596,0,0
6597,0,40
6598,0,0
6599,111,85
6600,179,85
6601,179,87
6602,153,87
6603,184,86
6604,183,86
6605,229,87
6606,235,88
6607,296,89
6608,222,90
6609,174,91
6610,128,90
6611,196,90
6612,196,90
6613,195,90
6614,139,90
6615,83,89
6616,96,89
6617,61,88
6618,104,86
6619,61,85
6620,130,84
6621,135,83
6622,252,83
6623,266,85
6624,261,87
6625,193,88
6626,155,88
6627,198,88
6628,185,88
6629,205,88
6630,216,89
6631,169,90
6632,160,80
6633,172,79
6634,184,78
6635,156,78
6636,161,77
6637,198,78
6638,184,78
6639,228,78
6640,216,79
6641,206,79
6642,157,79
6643,148,79
6644,105,78
6645,116,85
6646,105,87
6647,140,87
6648,140,84
6649,281,85
6650,278,88
6651,183,90
6652,82,89
6653,104,83
6654,92,71
6655,196,67
6656,200,68
6657,218,75
6658,139,75
6659,169,75
6660,221,75
6661,194,76
6662,228,76
6663,234,77
6664,235,78
6665,226,79
6666,218,80
6667,212,80
6668,181,81
6669,96,80
6670,65,79
6671,141,77
6672,160,77
6673,233,78
6674,172,79
6675,181,79
6676,197,80
6677,270,81
6678,215,83
6679,162,84
6680,144,84
6681,107,85
6682,107,82
6683,182,78
6684,131,79
6685,23,70
6686,25,0
6687,26,48
6688,110,77
6689,53,78
6690,0,62
6691,0,0
6692,0,0
6693,0,0
6694,0,0
6695,105,59
6696,147,80
6697,132,89
6698,203,86
6699,193,84
6700,321,86
6701,287,80
6702,185,68
6703,0,0
6704,0,0
6705,0,0
6706,126,39
6707,181,60
6708,63,0
6709,63,0
6710,64,0
6711,0,0
6712,0,0
6713,0,0
6714,0,0
6715,0,0
6716,0,0
6717,126,44
6718,218,55
6719,189,57
6720,136,57
6721,136,57
6722,84,0
6723,85,40
6724,242,56
6725,217,57
6726,155,56
6727,245,51
6728,350,62
6729,205,64
6730,92,0
6731,93,44
6732,211,44
6733,211,85
6734,200,82
6735,292,81
6736,199,83
6737,171,83
6738,171,84
6739,130,83
6740,210,84
6741,138,84
6742,140,84
6743,188,84
6744,221,85
6745,282,86
6746,212,87
6747,298,89
6748,229,91
6749,158,91
6750,154,91
6751,122,91
6752,138,90
6753,183,91
6754,230,91
6755,203,92
6756,144,92
6757,110,93
6758,52,85
6759,91,0
6760,91,64
6761,343,87
6762,251,87
6763,134,86
6764,218,88
6765,236,94
6766,177,93
6767,160,92
6768,57,79
6769,0,45
6770,0,0
6771,0,0
6772,62,59
6773,134,73
6774,422,81
6775,383,80
6776,451,78
6777,199,74
6778,244,70
6779,342,70
6780,309,71
6781,365,72
6782,264,72
6783,202,72
6784,270,72
6785,227,72
6786,60,0
6787,61,49
6788,166,0
6789,166,0
6790,168,69
6791,263,69
6792,288,69
6793,279,69
6794,249,68
6795,237,69
6796,271,69
6797,278,70
6798,328,70
6799,238,72
6800,151,75
6801,154,81
6802,204,87
6803,188,88
6804,163,88
6805,181,89
6806,215,91
6807,164,92
6808,158,92
6809,160,92
6810,195,92
6811,196,92
6812,171,92
6813,213,93
6814,199,94
6815,221,95
6816,279,89
6817,184,88
6818,17,56
6819,283,81
6820,364,90
6821,325,94
6822,283,93
6823,361,91
6824,360,86
6825,499,74
6826,416,74
6827,378,73
6828,358,73
6829,362,72
6830,403,71
6831,407,71
6832,403,71
6833,410,72
6834,384,71
6835,362,71
6836,378,71
6837,376,70
6838,348,70
6839,255,69
6840,226,66
6841,217,66
6842,218,70
6843,227,68
6844,293,67
6845,277,67
6846,299,66
6847,313,66
6848,262,66
6849,264,70
6850,333,70
6851,330,71
6852,307,71
6853,296,69
6854,355,69
6855,318,69
6856,365,70
6857,310,71
6858,362,73
6859,314,76
6860,250,88
6861,253,95
6862,187,93
6863,298,92
6864,257,92
6865,303,92
6866,264,92
6867,296,91
6868,298,91
6869,315,91
6870,324,92
6871,318,92
6872,292,93
6873,314,93
6874,312,93
6875,344,93
6876,280,93
6877,365,93
6878,397,95
6879,360,96
6880,322,98
6881,294,92
6882,309,89
6883,260,90
6884,240,90
6885,295,90
6886,286,90
6887,320,90
6888,342,90
6889,354,91
6890,357,92
6891,358,93
6892,253,93
6893,115,90
6894,193,87
6895,292,86
6896,333,86
6897,317,86
6898,297,87
6899,276,86
6900,259,85
6901,262,85
6902,327,85
6903,298,85
6904,256,85
6905,286,84
6906,281,84
6907,291,84
6908,252,84
6909,266,83
6910,358,84
6911,356,85
6912,350,87
6913,330,88
6914,329,88
6915,321,89
6916,339,89
6917,385,91
6918,297,93
6919,309,93
6920,362,95
6921,388,97
6922,292,91
6923,170,88
6924,118,87
6925,211,86
6926,264,88
6927,148,88
6928,251,88
6929,350,89
6930,321,90
6931,217,91
6932,87,90
6933,208,89
6934,251,89
6935,213,90
6936,200,90
6937,223,90
6938,337,91
6939,229,93
6940,240,93
6941,282,93
6942,189,93
6943,142,92
6944,173,85
6945,159,81
6946,196,80
6947,337,81
6948,283,82
6949,263,83
6950,300,84
6951,240,84
6952,250,84
6953,272,85
6954,317,86
6955,394,87
6956,276,89
6957,290,90
6958,328,91
6959,237,92
6960,73,84
6961,136,80
6962,247,80
6963,198,81
6964,166,82
6965,139,82
6966,97,82
6967,142,81
6968,181,82
6969,125,82
6970,168,83
6971,219,84
6972,234,85
6973,172,86
6974,187,87
6975,113,88
6976,144,88
6977,143,89
6978,84,87
6979,84,79
6980,167,79
6981,184,80
6982,129,81
6983,86,81
6984,129,82
6985,145,82
6986,93,82
6987,123,82
6988,140,83
6989,219,84
6990,132,85
6991,93,85
6992,134,86
6993,200,87
6994,228,89
6995,146,90
6996,149,89
6997,88,87
6998,110,84
6999,167,83
7000,179,84
7001,147,85
7002,234,87
7003,170,89
7004,137,91
7005,111,91
7006,84,87
7007,134,87
7008,150,88
7009,185,90
7010,102,91
7011,94,91
7012,0,78
7013,0,0
7014,0,0
7015,0,0
7016,0,0
7017,0,39
7018,113,87
7019,145,88
7020,127,89
7021,128,90
7022,73,88
7023,0,60
7024,0,0
7025,0,0
7026,0,0
7027,0,35
7028,0,0
7029,0,0
7030,0,0
7031,0,0
7032,0,0
7033,0,0
7034,0,0
7035,0,0
7036,0,0
7037,0,0
7038,0,0
7039,0,0
7040,0,0
7041,0,0
7042,0,0
7043,49,56
7044,77,88
7045,0,64
7046,0,53
7047,0,0
7048,0,0
7049,0,0
7050,0,0
7051,56,52
7052,183,91
7053,143,92
7054,39,77
7055,0,0
7056,0,0
7057,0,0
7058,0,0
7059,0,0
7060,0,0
7061,62,48
7062,94,90
7063,106,92
7064,52,89
7065,0,56
7066,0,0
7067,0,0
7068,0,0
7069,0,0
7070,0,0
7071,0,33
7072,0,0
7073,111,80
7074,171,95
7075,220,96
7076,157,97
7077,66,94
7078,90,92
7079,102,98
7080,47,90
7081,120,97
7082,151,99
7083,55,92
7084,0,60
7085,0,0
7086,0,0
7087,0,0
7088,0,0
7089,0,0
7090,0,0
